time,lat,lon,depth,mag
2017-01-18 03:03:21.970000+00:00,24.559,94.5655,63.0,4.5
2017-01-17 11:48:46.330000+00:00,5.418,94.5582,35.0,5.1
2017-01-12 19:19:57.690000+00:00,5.7547,94.7976,88.13,4.9
2017-01-12 09:32:08.120000+00:00,26.4049,95.364,68.8,4.5
2017-01-12 00:53:11.110000+00:00,30.782,69.7722,10.0,4.3
2017-01-09 20:25:53.280000+00:00,35.679,77.8343,82.09,4.1
2017-01-09 12:53:03.540000+00:00,27.1915,65.8998,23.93,4.1
2017-01-09 05:59:10+00:00,36.9069,68.3142,25.83,5.2
2017-01-08 13:31:26.230000+00:00,31.7739,72.156,10.0,4.5
2017-01-07 23:19:47.200000+00:00,36.8955,68.4194,14.04,4.9
2017-01-05 20:28:54.050000+00:00,7.2571,94.8709,202.12,4.4
2017-01-05 07:52:59.040000+00:00,37.4495,71.4964,34.37,4.6
2017-01-04 14:28:07.760000+00:00,22.9682,94.7422,123.35,4.6
2017-01-04 14:12:52.310000+00:00,30.4946,83.7309,10.0,4.7
2017-01-04 12:41:18.010000+00:00,22.8948,96.0688,13.0,4.2
2017-01-04 01:26:09.380000+00:00,36.6388,70.8618,207.12,4.2
2017-01-03 19:32:26.800000+00:00,27.9089,93.8486,18.03,4.4
2017-01-03 18:49:53.560000+00:00,23.3168,94.5035,88.62,5.1
2017-01-03 15:54:31.010000+00:00,36.6919,69.4841,10.0,4.4
2017-01-03 09:09:02.080000+00:00,24.0151,92.0177,32.0,5.7
2017-01-02 16:51:07.560000+00:00,36.4405,70.7431,205.82,4.1
2017-01-02 07:16:47.530000+00:00,34.8833,73.8226,24.52,4.2
2017-01-01 22:06:44.630000+00:00,36.5673,71.474,107.0,4.2
2017-01-01 16:54:06.710000+00:00,21.1208,98.4506,64.29,4.6
2017-12-29 16:19:14.310000+00:00,26.6901,96.1232,76.88,4.7
2017-12-29 14:59:53.340000+00:00,36.6583,71.1595,221.4,4.5
2017-12-29 11:29:37.610000+00:00,8.4361,92.415,17.07,5.1
2017-12-29 00:06:02.740000+00:00,36.69,69.5903,275.76,4.1
2017-12-28 20:23:34.350000+00:00,22.0556,94.4044,85.37,5.0
2017-12-27 18:12:31.130000+00:00,24.914,96.4579,55.03,4.2
2017-12-26 19:36:54.830000+00:00,37.886,69.3446,7.3,4.5
2017-12-26 08:08:20.830000+00:00,36.562,70.9416,172.9,4.8
2017-12-25 23:51:21.620000+00:00,34.2442,73.8406,10.0,4.2
2017-12-24 15:42:39.570000+00:00,36.5496,70.8351,165.81,4.6
2017-12-24 14:20:56.910000+00:00,36.1879,70.2604,112.44,4.4
2017-12-24 08:43:58.580000+00:00,5.3341,92.5924,10.0,4.3
2017-12-23 20:42:01.700000+00:00,25.107,96.4527,10.0,4.2
2017-12-23 15:45:00.470000+00:00,23.4302,94.6812,111.27,4.6
2017-12-22 15:58:49.710000+00:00,10.0394,93.0186,33.89,4.8
2017-12-22 10:16:53.560000+00:00,36.9242,71.3717,107.08,4.1
2017-12-21 17:58:10.570000+00:00,36.4581,70.6489,207.97,4.1
2017-12-21 07:28:36.600000+00:00,36.5424,71.0616,150.67,4.4
2017-12-19 17:40:55.590000+00:00,29.964,95.0865,27.66,5.1
2017-12-19 13:23:32.100000+00:00,9.7595,93.5468,15.89,4.9
2017-12-18 00:27:41.960000+00:00,36.5167,70.2201,214.35,4.0
2017-12-18 00:20:03.890000+00:00,34.2946,83.3414,15.22,4.1
2017-12-17 23:11:40.370000+00:00,36.5822,71.2215,227.13,4.3
2017-12-17 21:14:34.570000+00:00,36.3625,71.2048,118.56,4.4
2017-12-17 06:20:41.840000+00:00,27.6391,94.2556,15.94,4.6
2017-12-15 14:49:29.150000+00:00,5.2483,94.3554,49.52,4.7
2017-12-15 01:11:02.900000+00:00,36.7063,70.0173,36.92,4.3
2017-12-14 23:48:35.210000+00:00,36.5741,70.8715,204.78,4.5
2017-12-12 02:05:25.690000+00:00,37.8268,69.7772,15.08,4.4
2017-12-11 16:49:48.970000+00:00,11.8055,93.8373,136.55,4.6
2017-12-11 03:35:13.720000+00:00,25.725,90.8605,10.0,4.6
2017-12-10 22:58:55.730000+00:00,34.3183,78.5677,35.55,4.6
2017-12-10 21:37:05.140000+00:00,29.9322,95.0733,24.12,4.5
2017-12-09 11:02:34.040000+00:00,25.6097,96.3486,10.0,4.4
2017-12-09 10:43:07.020000+00:00,33.4204,76.9149,20.3,4.7
2017-12-08 02:51:18.860000+00:00,27.7618,86.1471,10.0,5.0
2017-12-06 23:41:58.540000+00:00,27.45,65.7132,12.47,5.3
2017-12-06 23:29:03.790000+00:00,35.7238,77.5618,74.3,5.2
2017-12-06 15:19:49.970000+00:00,30.6339,79.1601,10.0,5.1
2017-12-05 15:50:58.340000+00:00,24.5413,94.6672,80.12,4.3
2017-12-05 02:24:15.820000+00:00,26.609,96.3627,89.32,4.2
2017-12-03 09:47:14.290000+00:00,22.3606,94.5037,96.76,4.7
2017-12-02 23:43:44.930000+00:00,27.2856,88.0806,10.0,4.2
2017-12-02 19:36:18.430000+00:00,12.1948,95.085,10.0,4.4
2017-11-29 13:34:16.910000+00:00,5.1558,94.2376,44.54,4.4
2017-11-25 19:29:47.500000+00:00,19.471,94.3463,62.54,4.5
2017-11-25 09:32:56.730000+00:00,37.303,71.798,148.02,4.1
2017-11-24 23:36:02.100000+00:00,36.4605,71.1198,235.24,4.2
2017-11-24 19:25:10.990000+00:00,36.2979,70.6555,115.66,4.3
2017-11-23 07:13:47.230000+00:00,29.9261,95.1799,10.0,4.7
2017-11-23 02:59:45.380000+00:00,29.8252,95.2012,10.0,4.1
2017-11-23 02:14:16.930000+00:00,29.8244,95.2161,26.27,4.5
2017-11-22 03:42:40.190000+00:00,35.0633,70.3351,78.71,4.6
2017-11-20 18:26:29.760000+00:00,35.1672,86.4912,14.73,4.7
2017-11-20 08:48:02.250000+00:00,23.6935,94.543,97.19,4.9
2017-11-19 08:52:24.170000+00:00,29.9471,95.4494,10.0,4.1
2017-11-18 21:24:49.880000+00:00,29.8332,95.0334,10.0,4.4
2017-11-18 05:59:44.980000+00:00,30.0082,95.0046,10.0,4.2
2017-11-18 03:36:06.040000+00:00,29.968,95.2211,10.0,4.2
2017-11-18 02:13:40.430000+00:00,30.063,95.1719,10.0,4.1
2017-11-18 00:32:01.910000+00:00,29.9311,94.8843,10.0,5.1
2017-11-17 22:34:19.450000+00:00,29.8333,94.9838,8.0,6.4
2017-11-16 10:55:26.790000+00:00,36.4984,70.3754,204.38,4.2
2017-11-15 01:39:21.400000+00:00,18.3914,95.1392,10.0,4.0
2017-11-15 01:24:59.200000+00:00,30.9963,95.1873,10.0,4.3
2017-11-14 03:14:59.950000+00:00,36.9306,71.0482,72.29,4.1
2017-11-14 03:01:17.570000+00:00,37.2371,72.2614,228.81,4.4
2017-11-13 13:41:53.790000+00:00,9.8714,93.1863,7.29,4.3
2017-11-13 09:42:03.600000+00:00,36.1463,69.941,120.93,4.5
2017-11-12 01:16:52.400000+00:00,16.4041,94.9167,15.52,4.2
2017-11-11 21:00:20.810000+00:00,37.2567,71.5105,103.57,4.8
2017-11-11 11:26:46.220000+00:00,36.0111,70.5348,104.16,4.0
2017-11-08 04:50:51.960000+00:00,24.0923,91.2855,29.51,4.9
2017-11-07 19:06:41.830000+00:00,30.2645,87.4355,9.83,4.6
2017-11-07 18:58:50.870000+00:00,29.4443,66.4555,17.62,5.0
2017-11-07 14:17:58.430000+00:00,37.4483,72.1721,209.56,4.5
2017-11-06 19:58:54.520000+00:00,36.4649,71.3234,94.57,4.4
2017-11-06 13:34:06.190000+00:00,36.9677,96.3595,35.0,4.7
2017-11-06 03:09:03.590000+00:00,29.6127,81.2918,10.0,4.6
2017-11-05 14:09:29.350000+00:00,37.4788,72.4367,188.01,4.1
2017-11-05 07:31:03.710000+00:00,36.7609,71.406,193.5,4.4
2017-11-05 01:54:21.130000+00:00,37.0204,71.1682,84.16,4.0
2017-11-04 20:29:36.650000+00:00,21.8416,95.5762,34.87,4.3
2017-11-04 16:34:07.350000+00:00,34.1976,70.5572,68.57,4.5
2017-11-01 05:33:39.660000+00:00,33.3879,96.514,10.0,4.1
2017-11-01 03:36:41.440000+00:00,36.3549,70.5148,167.76,4.4
2017-10-28 17:45:32.600000+00:00,36.1991,70.6618,101.46,5.2
2017-10-28 14:17:46.560000+00:00,12.7959,95.4699,10.0,4.5
2017-10-27 02:37:45.580000+00:00,31.9508,77.4341,14.96,4.1
2017-10-25 21:02:16.720000+00:00,37.2437,75.3327,41.08,4.5
2017-10-25 18:20:47.790000+00:00,13.7225,92.9359,32.74,4.7
2017-10-23 14:23:42.660000+00:00,6.8047,92.5032,10.0,4.5
2017-10-22 12:34:21.140000+00:00,36.6368,70.8489,217.98,4.1
2017-10-20 04:38:01.490000+00:00,36.5129,70.6434,201.72,4.4
2017-10-19 01:10:25+00:00,33.5105,76.2599,32.12,4.6
2017-10-17 20:16:06.790000+00:00,32.9725,91.8524,10.0,4.4
2017-10-16 17:06:08.330000+00:00,36.4842,70.7083,204.32,4.2
2017-10-14 11:45:51.540000+00:00,6.174,91.3087,25.96,4.4
2017-10-14 10:32:55.110000+00:00,36.4967,70.7407,193.17,4.3
2017-10-13 01:32:43.410000+00:00,22.6636,94.6071,117.22,4.1
2017-10-12 18:34:12.490000+00:00,25.055,97.9054,10.0,4.0
2017-10-12 07:52:28.400000+00:00,32.074,95.0497,10.0,5.1
2017-10-11 09:22:50.520000+00:00,4.4346,96.4442,10.0,4.2
2017-10-10 14:42:26.530000+00:00,13.032,93.3537,52.75,4.6
2017-10-09 19:32:39.030000+00:00,12.9368,92.4082,32.5,4.5
2017-10-06 20:59:02.460000+00:00,11.0125,94.7724,38.49,4.1
2017-10-06 17:44:22.220000+00:00,30.0189,86.7671,10.0,4.4
2017-10-06 14:00:31.480000+00:00,11.9798,95.0763,10.08,5.0
2017-10-03 16:28:59.910000+00:00,34.0848,69.1716,7.23,4.4
2017-10-03 15:20:11.200000+00:00,19.0907,95.0896,43.05,4.6
2017-10-03 13:48:34.400000+00:00,25.0388,94.7337,77.48,4.5
2017-10-02 23:31:42.640000+00:00,12.8626,91.8995,27.25,4.7
2017-10-02 18:13:51.510000+00:00,21.4428,94.5413,95.12,4.6
2017-10-01 22:26:51.360000+00:00,36.4961,70.1531,213.7,4.3
2017-10-01 14:35:36.080000+00:00,12.8898,92.3055,29.1,4.5
2017-10-01 12:49:04.640000+00:00,12.7773,91.8903,28.55,4.6
2017-10-01 12:18:17.300000+00:00,28.6799,96.3197,34.7,4.0
2017-09-29 07:57:06.750000+00:00,33.9698,90.3978,10.0,4.2
2017-09-25 20:27:11.320000+00:00,13.0038,92.9286,32.08,4.2
2017-09-23 16:45:34.390000+00:00,36.4961,71.1591,95.21,4.4
2017-09-23 00:14:11.480000+00:00,34.2131,74.5944,35.0,4.6
2017-09-21 16:34:33.230000+00:00,24.9962,94.8861,84.2,4.4
2017-09-20 15:08:25.280000+00:00,36.5943,70.9001,194.83,4.4
2017-09-17 21:49:08.620000+00:00,21.6629,94.5729,97.03,4.5
2017-09-17 14:48:11.340000+00:00,12.8183,92.0967,26.18,5.0
2017-09-17 10:27:11.790000+00:00,12.7773,92.0628,33.35,4.5
2017-09-15 22:37:56.230000+00:00,12.8855,91.8312,28.17,4.5
2017-09-15 01:36:48.460000+00:00,18.83,94.8786,51.99,4.8
2017-09-11 16:44:54.180000+00:00,11.1912,93.763,135.46,4.4
2017-09-11 13:56:11.510000+00:00,17.4028,95.9326,10.0,4.6
2017-09-11 13:34:39.580000+00:00,22.421,94.7,111.08,4.2
2017-09-11 01:19:43.010000+00:00,17.3198,95.953,10.0,4.2
2017-09-10 21:53:05.030000+00:00,37.5418,72.3042,201.42,4.3
2017-09-07 14:32:03.630000+00:00,25.275,90.2279,36.67,4.1
2017-09-07 11:10:16.960000+00:00,37.4852,71.7833,119.54,4.5
2017-09-06 00:10:55.750000+00:00,10.2437,93.1611,83.98,5.0
2017-09-05 22:40:58.850000+00:00,29.5021,69.9891,25.67,4.6
2017-09-05 18:06:36.970000+00:00,7.8519,93.2674,51.55,4.9
2017-09-04 20:21:42.160000+00:00,36.4734,71.0931,210.92,4.4
2017-09-03 06:52:17.790000+00:00,9.2814,93.1142,60.53,4.9
2017-09-02 21:59:49.260000+00:00,34.014,83.4386,10.0,4.6
2017-09-01 02:38:12.500000+00:00,32.0662,82.6488,10.0,4.8
2017-08-31 20:21:35.570000+00:00,36.6023,70.8242,221.63,4.1
2017-08-31 01:35:28.440000+00:00,36.562,70.8841,197.17,4.5
2017-08-30 09:07:43.850000+00:00,4.8664,95.8434,35.0,4.3
2017-08-30 09:06:12.610000+00:00,37.3279,71.9503,174.24,4.1
2017-08-28 10:17:00.480000+00:00,36.3311,70.9351,114.38,4.6
2017-08-27 12:24:52.510000+00:00,33.5732,72.998,32.11,4.6
2017-08-25 07:27:11.940000+00:00,36.4191,71.3353,110.81,5.1
2017-08-24 23:34:08.230000+00:00,5.1393,94.7024,56.83,4.3
2017-08-23 20:58:45.210000+00:00,35.4065,74.5783,49.61,4.6
2017-08-23 17:21:17.480000+00:00,22.4087,94.6127,109.87,4.0
2017-08-23 05:35:46.510000+00:00,36.6947,71.1895,215.57,4.1
2017-08-22 00:50:35.830000+00:00,29.3871,81.1558,10.0,4.6
2017-08-21 12:03:13.970000+00:00,27.5881,86.1237,10.0,4.5
2017-08-21 09:18:34.330000+00:00,30.3971,95.0948,10.0,4.4
2017-08-21 01:14:35.080000+00:00,30.4658,94.704,10.0,4.6
2017-08-21 01:12:14.320000+00:00,30.3667,94.9281,10.0,4.9
2017-08-21 00:45:19.650000+00:00,23.4984,94.4598,89.38,4.0
2017-08-19 16:52:26.120000+00:00,16.3657,73.3863,10.0,4.1
2017-08-18 19:53:11.880000+00:00,36.5765,71.2067,232.94,4.2
2017-08-17 07:38:33.100000+00:00,25.8288,94.5263,61.1,4.6
2017-08-16 03:26:53.080000+00:00,32.8724,76.2437,44.78,4.4
2017-08-14 07:58:29.860000+00:00,30.3157,95.0857,10.0,4.2
2017-08-14 06:07:25.360000+00:00,35.5015,69.3194,96.73,4.5
2017-08-13 08:36:06.470000+00:00,28.1839,66.4679,26.95,4.1
2017-08-12 17:46:39.820000+00:00,30.5084,95.0448,39.61,4.2
2017-08-12 17:10:01.370000+00:00,30.3422,94.8528,28.2,5.0
2017-08-12 05:53:09.020000+00:00,36.7289,71.2096,181.19,4.0
2017-08-11 03:34:53.600000+00:00,13.639,92.8043,25.23,4.5
2017-08-11 02:40:35.890000+00:00,31.0571,92.7061,29.39,4.2
2017-08-10 22:58:44.470000+00:00,36.5105,70.1695,216.92,4.0
2017-08-10 17:30:29.130000+00:00,36.568,71.2899,83.48,4.5
2017-08-10 15:54:47.430000+00:00,37.1895,71.4173,108.39,4.2
2017-08-10 05:29:46.850000+00:00,35.4795,69.2954,104.39,4.4
2017-08-08 00:35:38.010000+00:00,24.3109,93.5456,62.84,4.2
2017-08-07 13:12:36.150000+00:00,31.799,94.7338,32.5,4.4
2017-08-06 03:48:35.660000+00:00,6.3104,95.1161,36.71,4.8
2017-08-05 22:24:11.870000+00:00,36.3686,70.5144,133.09,4.2
2017-08-04 18:51:41.150000+00:00,36.5673,70.9333,193.5,4.7
2017-08-02 18:18:08.620000+00:00,24.3214,93.6199,53.23,5.1
2017-08-01 03:56:32.190000+00:00,4.6675,95.4038,71.83,4.6
2017-07-30 20:56:09.540000+00:00,37.9536,68.1623,10.0,4.6
2017-07-25 09:09:01.960000+00:00,23.3761,90.7422,10.0,4.4
2017-07-23 11:38:43.220000+00:00,5.3001,94.3571,55.21,4.8
2017-07-23 11:07:10.010000+00:00,26.7312,66.1694,26.62,4.2
2017-07-22 23:26:08.280000+00:00,37.7105,72.3825,181.45,4.1
2017-07-22 20:06:47.850000+00:00,25.1098,94.8989,68.66,4.0
2017-07-22 08:44:24.960000+00:00,36.7124,70.9118,265.93,4.7
2017-07-21 08:13:37.470000+00:00,36.2649,70.8581,109.71,4.3
2017-07-21 07:24:08.330000+00:00,4.7468,94.5252,40.48,5.0
2017-07-21 00:23:42.350000+00:00,24.1789,92.2002,38.77,4.4
2017-07-20 09:26:15.130000+00:00,31.6987,95.4825,10.0,4.1
2017-07-20 05:02:11.520000+00:00,37.1346,71.8972,202.37,4.2
2017-07-19 13:59:38.800000+00:00,36.3061,70.92,112.57,5.0
2017-07-19 09:11:11.950000+00:00,34.3028,70.1673,37.66,4.2
2017-07-18 13:21:13.270000+00:00,37.6559,91.854,10.0,4.6
2017-07-17 20:20:25.590000+00:00,24.8683,95.1618,122.77,4.3
2017-07-17 13:23:00.400000+00:00,20.9992,93.5667,46.16,4.6
2017-07-17 00:28:25.480000+00:00,37.5231,72.2694,207.39,4.1
2017-07-15 21:13:58.670000+00:00,22.832,95.9721,9.04,4.2
2017-07-15 16:56:18.150000+00:00,30.6609,82.7985,51.53,4.6
2017-07-15 16:35:28.630000+00:00,28.8507,81.6418,27.7,4.3
2017-07-15 10:57:27.630000+00:00,36.3829,70.9676,126.82,4.1
2017-07-14 19:41:06.020000+00:00,36.1653,70.3672,105.59,4.1
2017-07-13 22:18:37.040000+00:00,14.384,93.7029,37.99,4.2
2017-07-13 05:03:31.770000+00:00,23.5329,94.5573,89.22,4.8
2017-07-12 22:33:37.170000+00:00,9.8244,93.9746,10.0,4.3
2017-07-10 10:44:46.240000+00:00,10.4269,93.8907,42.73,4.5
2017-07-09 11:35:28.080000+00:00,27.4842,64.7821,47.81,4.7
2017-07-09 07:59:49.770000+00:00,29.0249,95.7052,19.48,4.5
2017-07-08 22:13:52.670000+00:00,24.0774,65.1657,10.0,4.1
2017-07-08 10:12:31.400000+00:00,34.6598,73.4405,22.29,4.7
2017-07-08 00:14:04.300000+00:00,36.577,71.2784,94.83,4.3
2017-07-05 04:31:37.820000+00:00,35.5214,69.7996,99.44,4.3
2017-07-04 22:36:22.170000+00:00,37.5461,72.3311,214.47,4.1
2017-07-03 09:30:53.840000+00:00,36.4769,70.1215,231.56,4.2
2017-07-02 13:24:27.420000+00:00,36.5249,70.9541,161.75,4.1
2017-07-02 13:01:49.990000+00:00,31.9019,95.0788,13.94,4.3
2017-07-02 08:51:43+00:00,37.6137,72.3209,197.01,4.0
2017-07-02 05:27:45.280000+00:00,24.3592,94.7001,83.62,4.9
2017-07-02 01:58:27.200000+00:00,27.2384,86.1159,10.0,4.8
2017-07-01 07:01:14.640000+00:00,23.8429,94.7107,89.67,4.6
2017-07-01 05:28:28.540000+00:00,36.6152,70.8726,223.59,4.2
2018-06-28 22:15:33.630000+00:00,4.4088,96.58,10.0,4.4
2018-06-28 19:03:21.900000+00:00,14.0705,92.8391,27.05,4.4
2018-06-28 04:07:47.290000+00:00,27.8919,84.8272,10.0,4.8
2018-06-28 00:30:53.070000+00:00,30.3943,87.5273,10.0,4.2
2018-06-27 22:46:05.910000+00:00,18.9526,94.7924,10.0,4.4
2018-06-27 16:53:38.200000+00:00,30.2701,66.5443,24.88,4.1
2018-06-27 13:02:31.370000+00:00,19.8314,96.1403,10.0,4.7
2018-06-26 18:48:49.330000+00:00,37.3155,71.7208,121.45,4.2
2018-06-26 00:02:16.460000+00:00,22.2092,95.0342,21.81,4.6
2018-06-25 19:46:52.160000+00:00,36.7096,67.298,23.85,4.2
2018-06-24 19:13:39.110000+00:00,35.572,69.7237,102.21,4.1
2018-06-24 18:35:32.910000+00:00,36.465,70.004,229.59,4.4
2018-06-24 11:07:47.100000+00:00,23.7162,94.856,121.13,4.3
2018-06-24 00:45:47.090000+00:00,36.4883,70.4699,203.94,4.3
2018-06-23 08:31:12.720000+00:00,36.6162,70.9919,210.84,4.3
2018-06-22 17:55:42.710000+00:00,36.4874,71.2123,235.68,4.3
2018-06-21 20:29:19.560000+00:00,7.3158,94.45,10.0,4.9
2018-06-21 03:31:23.360000+00:00,23.927,93.8741,59.13,4.6
2018-06-21 03:27:41.590000+00:00,36.7325,71.2179,184.68,4.0
2018-06-20 19:04:15.790000+00:00,10.1921,93.0909,70.72,4.5
2018-06-20 07:44:26.920000+00:00,24.6071,94.3727,67.38,4.5
2018-06-20 04:15:26.410000+00:00,27.1508,87.8133,52.91,4.4
2018-06-20 04:08:59.880000+00:00,26.9633,87.505,38.3,4.4
2018-06-19 13:14:05.780000+00:00,5.3748,97.0164,13.64,4.6
2018-06-19 11:06:26.010000+00:00,21.9403,94.1549,85.51,4.4
2018-06-19 10:53:45.020000+00:00,28.1275,65.9091,10.0,4.5
2018-06-18 23:45:02.270000+00:00,35.8144,78.3541,10.0,4.6
2018-06-18 13:56:48.180000+00:00,16.3992,96.3406,68.13,4.3
2018-06-17 15:07:37.130000+00:00,27.4201,88.4739,49.76,4.4
2018-06-17 14:21:28.910000+00:00,30.0772,70.2093,10.0,5.1
2018-06-17 13:42:35.690000+00:00,18.3467,96.1535,10.0,4.6
2018-06-17 13:21:30.230000+00:00,18.2751,96.0703,10.0,5.0
2018-06-16 22:06:35.230000+00:00,31.7248,77.6864,10.0,3.2
2018-06-14 16:57:30.630000+00:00,36.5256,70.3797,168.61,4.5
2018-06-14 13:28:24.760000+00:00,37.167,71.4881,107.34,4.4
2018-06-14 10:15:49.470000+00:00,32.5602,76.3615,10.0,4.5
2018-06-14 01:46:17.520000+00:00,36.605,71.3574,96.37,4.3
2018-06-14 00:42:07.560000+00:00,30.8612,78.2815,10.0,4.4
2018-06-13 04:51:25.450000+00:00,36.2611,70.9416,125.49,4.2
2018-06-12 13:08:45.390000+00:00,26.3289,96.4714,116.86,4.2
2018-06-11 22:34:50.260000+00:00,36.3973,71.1666,119.27,4.4
2018-06-11 04:53:50.390000+00:00,26.3263,92.6686,47.34,4.9
2018-06-10 22:38:27.380000+00:00,13.5505,92.9769,22.79,4.5
2018-06-08 17:26:04.240000+00:00,36.4689,71.1663,235.14,4.2
2018-06-08 12:45:05.030000+00:00,34.0033,89.3233,10.0,4.2
2018-06-07 06:51:17.700000+00:00,34.2276,78.0514,10.0,4.4
2018-06-06 18:15:52.060000+00:00,35.7873,78.3493,23.01,5.0
2018-06-06 18:05:14.530000+00:00,35.3615,69.6349,103.28,4.1
2018-06-06 17:41:24.020000+00:00,30.7553,78.9228,10.0,4.5
2018-06-06 14:51:07.320000+00:00,37.595,75.7516,54.71,4.3
2018-06-06 08:31:28.580000+00:00,36.6385,70.9685,202.09,4.1
2018-06-05 23:12:32.290000+00:00,23.8585,94.4873,82.01,4.7
2018-06-05 16:33:54.700000+00:00,24.5969,95.1002,110.91,4.8
2018-06-05 01:34:36.810000+00:00,29.6464,81.6777,10.0,4.7
2018-06-02 05:46:07.210000+00:00,27.1823,96.9851,38.89,4.9
2018-06-01 16:12:54.450000+00:00,36.4646,70.6684,200.44,4.1
2018-06-01 01:55:36.790000+00:00,36.4765,70.9889,130.16,4.4
2018-05-31 20:14:20.630000+00:00,29.3688,68.2701,10.0,4.0
2018-05-31 13:42:34.820000+00:00,28.7329,69.3073,16.64,4.7
2018-05-30 13:30:44.930000+00:00,36.536,70.8913,194.44,4.3
2018-05-29 18:25:41.880000+00:00,36.4564,70.2964,205.3,4.1
2018-05-28 19:19:42.540000+00:00,32.9691,68.5616,39.96,4.6
2018-05-28 05:43:17.010000+00:00,23.1945,94.6164,107.26,4.5
2018-05-28 02:00:00.470000+00:00,9.5212,93.4269,88.88,5.2
2018-05-26 23:42:23.670000+00:00,22.9983,94.5796,96.35,4.5
2018-05-25 20:25:46.260000+00:00,26.3926,93.5059,49.17,4.0
2018-05-25 17:41:54.090000+00:00,10.8902,93.6517,140.2,4.7
2018-05-25 12:43:55.610000+00:00,26.4604,94.3715,59.43,4.4
2018-05-25 00:46:36.380000+00:00,36.3921,70.6393,150.02,4.2
2018-05-24 13:55:26.250000+00:00,33.9885,89.2958,10.0,4.2
2018-05-24 11:12:57.500000+00:00,36.6123,70.7638,242.1,4.2
2018-05-23 23:49:36.510000+00:00,37.0567,71.3439,108.43,4.2
2018-05-23 10:33:20.770000+00:00,4.3512,92.8878,10.0,4.8
2018-05-23 10:08:16.620000+00:00,5.0177,94.0933,10.0,4.2
2018-05-22 11:46:55.690000+00:00,12.2515,95.9839,10.0,4.7
2018-05-21 10:51:02.750000+00:00,31.7412,78.4799,10.0,4.5
2018-05-20 18:05:46.690000+00:00,4.8038,96.1063,10.0,4.6
2018-05-16 16:00:10.100000+00:00,4.5714,95.0628,56.5,4.9
2018-05-16 08:26:01.240000+00:00,25.0197,99.433,10.0,4.3
2018-05-15 06:18:13.430000+00:00,36.4895,71.2761,113.85,4.2
2018-05-15 00:11:59.350000+00:00,5.1297,94.0039,10.0,4.5
2018-05-13 18:46:07.260000+00:00,7.5491,93.6093,71.38,5.0
2018-05-13 18:20:56.980000+00:00,7.5435,93.6163,45.23,5.1
2018-05-13 08:28:03.620000+00:00,37.5834,98.1136,15.02,4.0
2018-05-10 20:01:51.640000+00:00,28.4517,87.421,4.66,4.4
2018-05-10 14:08:36.740000+00:00,36.5631,71.0575,199.4,5.0
2018-05-09 10:41:45.910000+00:00,36.9942,71.3822,116.0,6.2
2018-05-09 03:23:26.710000+00:00,33.1351,70.5177,19.35,5.4
2018-05-08 18:17:55.720000+00:00,32.975,68.5817,39.5,4.8
2018-05-08 13:07:39.950000+00:00,28.0604,87.4282,32.61,4.0
2018-05-08 10:42:51.040000+00:00,35.8489,69.8876,143.96,4.1
2018-05-07 14:01:01.130000+00:00,37.3301,71.594,107.33,4.2
2018-05-07 05:54:54.320000+00:00,33.1142,90.5869,35.0,4.2
2018-05-06 16:13:40.650000+00:00,37.4236,72.0417,154.23,4.4
2018-05-06 13:37:26.520000+00:00,24.6396,96.0213,40.78,4.6
2018-05-06 09:23:38.970000+00:00,34.5599,96.5154,18.25,5.0
2018-05-06 07:46:55.300000+00:00,32.8791,76.1241,41.61,4.1
2018-05-06 00:01:13.180000+00:00,37.3578,71.467,89.53,5.1
2018-05-05 19:56:31.930000+00:00,35.9577,88.8918,10.0,4.1
2018-05-05 18:32:25.640000+00:00,36.2674,70.3444,166.5,4.1
2018-05-05 17:50:39.760000+00:00,8.5569,94.0233,72.33,4.4
2018-05-04 16:37:45.270000+00:00,34.5942,96.5238,10.0,4.7
2018-05-03 02:47:24.490000+00:00,34.5309,96.7357,15.19,4.2
2018-05-02 22:56:09.280000+00:00,36.947,71.5641,99.32,4.5
2018-05-01 18:51:50.610000+00:00,36.4125,71.5256,85.79,4.0
2018-04-29 19:05:57.200000+00:00,4.7093,96.2113,31.26,4.5
2018-04-29 17:58:57.320000+00:00,21.1341,94.4582,90.5,4.5
2018-04-29 15:36:21.730000+00:00,36.2959,70.7453,119.43,4.1
2018-04-28 15:14:20.430000+00:00,36.3125,71.1715,88.42,5.3
2018-04-27 10:46:56.800000+00:00,23.9282,93.854,61.81,4.4
2018-04-27 03:18:43.660000+00:00,21.8318,94.8346,124.72,4.3
2018-04-26 21:33:46.280000+00:00,37.3584,71.9125,145.03,4.2
2018-04-26 18:47:36.090000+00:00,7.2912,92.2936,10.0,4.3
2018-04-26 01:08:24.470000+00:00,37.5163,72.1843,189.27,4.1
2018-04-24 15:52:04.990000+00:00,36.7206,70.6957,260.98,4.9
2018-04-24 12:23:34.070000+00:00,18.3623,96.1394,10.0,5.1
2018-04-24 04:08:35.700000+00:00,22.9621,94.6137,106.27,5.1
2018-04-24 01:15:43.610000+00:00,11.0716,93.5682,97.56,4.4
2018-04-23 18:01:26.520000+00:00,13.1779,92.3513,26.74,4.9
2018-04-23 00:18:52.520000+00:00,33.2068,71.2581,37.54,4.3
2018-04-22 18:31:43.620000+00:00,18.2489,96.0331,10.0,4.9
2018-04-22 15:19:11.420000+00:00,36.3981,70.5689,137.32,4.1
